"subject" "activity"
"1072" 10 "standing"
"1073" 10 "standing"
"1074" 10 "standing"
"1075" 10 "standing"
"1076" 10 "sitting"
"1077" 10 "sitting"
"1078" 10 "sitting"
"1079" 10 "sitting"
"1080" 10 "sitting"
"1081" 10 "sitting"
"1082" 10 "sitting"
"1083" 10 "sitting"
"1084" 10 "sitting"
"1085" 10 "sitting"
"1086" 10 "sitting"
"1087" 10 "sitting"
"1088" 10 "sitting"
"1089" 10 "sitting"
"1090" 10 "sitting"
"1091" 10 "sitting"
"1092" 10 "sitting"
"1093" 10 "sitting"
"1094" 10 "sitting"
"1095" 10 "sitting"
"1096" 10 "sitting"
"1097" 10 "sitting"
"1098" 10 "sitting"
"1099" 10 "sitting"
"1100" 10 "sitting"
"1101" 10 "sitting"
"1102" 10 "sitting"
"1103" 10 "sitting"
"1104" 10 "sitting"
"1105" 10 "sitting"
"1106" 10 "laying"
"1107" 10 "laying"
"1108" 10 "laying"
"1109" 10 "laying"
"1110" 10 "laying"
"1111" 10 "laying"
"1112" 10 "laying"
"1113" 10 "laying"
"1114" 10 "laying"
"1115" 10 "laying"
"1116" 10 "laying"
"1117" 10 "laying"
"1118" 10 "laying"
"1119" 10 "laying"
"1120" 10 "laying"
"1121" 10 "laying"
"1122" 10 "laying"
"1123" 10 "laying"
"1124" 10 "laying"
"1125" 10 "laying"
"1126" 10 "laying"
"1127" 10 "laying"
"1128" 10 "laying"
"1129" 10 "laying"
"1130" 10 "laying"
"1131" 10 "laying"
"1132" 10 "laying"
"1133" 10 "walking"
"1134" 10 "walking"
"1135" 10 "walking"
"1136" 10 "walking"
"1137" 10 "walking"
"1138" 10 "walking"
"1139" 10 "walking"
"1140" 10 "walking"
"1141" 10 "walking"
"1142" 10 "walking"
"1143" 10 "walking"
"1144" 10 "walking"
"1145" 10 "walking"
"1146" 10 "walking"
"1147" 10 "walking"
"1148" 10 "walking"
"1149" 10 "walking"
"1150" 10 "walking"
"1151" 10 "walking"
"1152" 10 "walking"
"1153" 10 "walking"
"1154" 10 "walking"
"1155" 10 "walking"
"1156" 10 "walking"
"1157" 10 "walking"
"1158" 10 "walking"
"1159" 10 "walkingDownstairs"
"1160" 10 "walkingDownstairs"
"1161" 10 "walkingDownstairs"
"1162" 10 "walkingDownstairs"
"1163" 10 "walkingDownstairs"
"1164" 10 "walkingDownstairs"
"1165" 10 "walkingDownstairs"
"1166" 10 "walkingDownstairs"
"1167" 10 "walkingDownstairs"
"1168" 10 "walkingDownstairs"
"1169" 10 "walkingDownstairs"
"1170" 10 "walkingDownstairs"
"1171" 10 "walkingDownstairs"
"1172" 10 "walkingDownstairs"
"1173" 10 "walkingDownstairs"
"1174" 10 "walkingDownstairs"
"1175" 10 "walkingDownstairs"
"1176" 10 "walkingDownstairs"
"1177" 10 "walkingDownstairs"
"1178" 10 "walkingUpstairs"
"1179" 10 "walkingUpstairs"
"1180" 10 "walkingUpstairs"
"1181" 10 "walkingUpstairs"
"1182" 10 "walkingUpstairs"
"1183" 10 "walkingUpstairs"
"1184" 10 "walkingUpstairs"
"1185" 10 "walkingUpstairs"
"1186" 10 "walkingUpstairs"
"1187" 10 "walkingUpstairs"
"1188" 10 "walkingUpstairs"
"1189" 10 "walkingUpstairs"
"1190" 10 "walkingUpstairs"
"1191" 10 "walkingUpstairs"
"1192" 10 "walkingUpstairs"
"1193" 10 "walkingUpstairs"
"1194" 10 "walkingUpstairs"
"1195" 10 "walkingUpstairs"
"1196" 10 "walkingUpstairs"
"1197" 10 "walkingUpstairs"
"1198" 10 "walkingUpstairs"
"1199" 10 "walkingUpstairs"
"1200" 10 "walkingUpstairs"
"1201" 10 "walkingUpstairs"
"1202" 12 "standing"
"1203" 12 "standing"
"1204" 12 "standing"
"1205" 12 "standing"
"1206" 12 "standing"
"1207" 12 "standing"
"1208" 12 "standing"
"1209" 12 "standing"
"1210" 12 "standing"
"1211" 12 "standing"
"1212" 12 "standing"
"1213" 12 "standing"
"1214" 12 "standing"
"1215" 12 "standing"
"1216" 12 "standing"
"1217" 12 "standing"
"1218" 12 "standing"
"1219" 12 "standing"
"1220" 12 "standing"
"1221" 12 "standing"
"1222" 12 "standing"
"1223" 12 "standing"
"1224" 12 "standing"
"1225" 12 "standing"
"1226" 12 "standing"
"1227" 12 "standing"
"1228" 12 "standing"
"1229" 12 "sitting"
"1230" 12 "sitting"
"1231" 12 "sitting"
"1232" 12 "sitting"
"1233" 12 "sitting"
"1234" 12 "sitting"
"1235" 12 "sitting"
"1236" 12 "sitting"
"1237" 12 "sitting"
"1238" 12 "sitting"
"1239" 12 "sitting"
"1240" 12 "sitting"
"1241" 12 "sitting"
"1242" 12 "sitting"
"1243" 12 "sitting"
"1244" 12 "sitting"
"1245" 12 "sitting"
"1246" 12 "sitting"
"1247" 12 "sitting"
"1248" 12 "sitting"
"1249" 12 "sitting"
"1250" 12 "sitting"
"1251" 12 "sitting"
"1252" 12 "sitting"
"1253" 12 "sitting"
"1254" 12 "sitting"
"1255" 12 "sitting"
"1256" 12 "sitting"
"1257" 12 "laying"
"1258" 12 "laying"
"1259" 12 "laying"
"1260" 12 "laying"
"1261" 12 "laying"
"1262" 12 "laying"
"1263" 12 "laying"
"1264" 12 "laying"
"1265" 12 "laying"
"1266" 12 "laying"
"1267" 12 "laying"
"1268" 12 "laying"
"1269" 12 "laying"
"1270" 12 "laying"
"1271" 12 "laying"
"1272" 12 "laying"
"1273" 12 "laying"
"1274" 12 "laying"
"1275" 12 "laying"
"1276" 12 "laying"
"1277" 12 "laying"
"1278" 12 "laying"
"1279" 12 "laying"
"1280" 12 "laying"
"1281" 12 "laying"
"1282" 12 "laying"
"1283" 12 "laying"
"1284" 12 "walking"
"1285" 12 "walking"
"1286" 12 "walking"
"1287" 12 "walking"
"1288" 12 "walking"
"1289" 12 "walking"
"1290" 12 "walking"
"1291" 12 "walking"
"1292" 12 "walking"
"1293" 12 "walking"
"1294" 12 "walking"
"1295" 12 "walking"
"1296" 12 "walking"
"1297" 12 "walking"
"1298" 12 "walking"
"1299" 12 "walking"
"1300" 12 "walking"
"1301" 12 "walking"
"1302" 12 "walking"
"1303" 12 "walking"
"1304" 12 "walking"
"1305" 12 "walking"
"1306" 12 "walking"
"1307" 12 "walking"
"1308" 12 "walking"
"1309" 12 "walking"
"1310" 12 "walking"
"1311" 12 "walkingDownstairs"
"1312" 12 "walkingDownstairs"
"1313" 12 "walkingDownstairs"
"1314" 12 "walkingDownstairs"
"1315" 12 "walkingDownstairs"
"1316" 12 "walkingDownstairs"
"1317" 12 "walkingDownstairs"
"1318" 12 "walkingDownstairs"
"1319" 12 "walkingDownstairs"
"1320" 12 "walkingDownstairs"
"1321" 12 "walkingDownstairs"
"1322" 12 "walkingDownstairs"
"1323" 12 "walkingDownstairs"
"1324" 12 "walkingDownstairs"
"1325" 12 "walkingDownstairs"
"1326" 12 "walkingDownstairs"
"1327" 12 "walkingDownstairs"
"1328" 12 "walkingDownstairs"
"1329" 12 "walkingDownstairs"
"1330" 12 "walkingDownstairs"
"1331" 12 "walkingDownstairs"
"1332" 12 "walkingDownstairs"
"1333" 12 "walkingDownstairs"
"1334" 12 "walkingDownstairs"
"1335" 12 "walkingDownstairs"
"1336" 12 "walkingUpstairs"
"1337" 12 "walkingUpstairs"
"1338" 12 "walkingUpstairs"
"1339" 12 "walkingUpstairs"
"1340" 12 "walkingUpstairs"
"1341" 12 "walkingUpstairs"
"1342" 12 "walkingUpstairs"
"1343" 12 "walkingUpstairs"
"1344" 12 "walkingUpstairs"
"1345" 12 "walkingUpstairs"
"1346" 12 "walkingUpstairs"
"1347" 12 "walkingUpstairs"
"1348" 12 "walkingUpstairs"
"1349" 12 "walkingUpstairs"
"1350" 12 "walkingUpstairs"
"1351" 12 "walkingUpstairs"
"1352" 12 "walkingUpstairs"
"1353" 12 "walkingUpstairs"
"1354" 12 "walkingUpstairs"
"1355" 12 "walkingUpstairs"
"1356" 12 "walkingUpstairs"
"1357" 12 "walkingUpstairs"
"1358" 12 "walkingUpstairs"
"1359" 12 "walkingUpstairs"
"1360" 12 "walkingUpstairs"
"1361" 12 "walkingUpstairs"
"1362" 12 "walkingUpstairs"
"1363" 12 "standing"
"1364" 12 "standing"
"1365" 12 "standing"
"1366" 12 "standing"
"1367" 12 "standing"
"1368" 12 "standing"
"1369" 12 "standing"
"1370" 12 "standing"
"1371" 12 "standing"
"1372" 12 "standing"
"1373" 12 "standing"
"1374" 12 "standing"
"1375" 12 "standing"
"1376" 12 "standing"
"1377" 12 "standing"
"1378" 12 "standing"
"1379" 12 "standing"
"1380" 12 "standing"
"1381" 12 "standing"
"1382" 12 "standing"
"1383" 12 "standing"
"1384" 12 "standing"
"1385" 12 "standing"
"1386" 12 "standing"
"1387" 12 "standing"
"1388" 12 "standing"
"1389" 12 "standing"
"1390" 12 "standing"
"1391" 12 "standing"
"1392" 12 "standing"
"1393" 12 "standing"
"1394" 12 "standing"
"1395" 12 "standing"
"1396" 12 "standing"
"1397" 12 "sitting"
"1398" 12 "sitting"
"1399" 12 "sitting"
"1400" 12 "sitting"
"1401" 12 "sitting"
"1402" 12 "sitting"
"1403" 12 "sitting"
"1404" 12 "sitting"
"1405" 12 "sitting"
"1406" 12 "sitting"
"1407" 12 "sitting"
"1408" 12 "sitting"
"1409" 12 "sitting"
"1410" 12 "sitting"
"1411" 12 "sitting"
"1412" 12 "sitting"
"1413" 12 "sitting"
"1414" 12 "sitting"
"1415" 12 "sitting"
"1416" 12 "sitting"
"1417" 12 "sitting"
"1418" 12 "sitting"
"1419" 12 "sitting"
"1420" 12 "laying"
"1421" 12 "laying"
"1422" 12 "laying"
"1423" 12 "laying"
"1424" 12 "laying"
"1425" 12 "laying"
"1426" 12 "laying"
"1427" 12 "laying"
"1428" 12 "laying"
"1429" 12 "laying"
"1430" 12 "laying"
"1431" 12 "laying"
"1432" 12 "laying"
"1433" 12 "laying"
"1434" 12 "laying"
"1435" 12 "laying"
"1436" 12 "laying"
"1437" 12 "laying"
"1438" 12 "laying"
"1439" 12 "laying"
"1440" 12 "laying"
"1441" 12 "laying"
"1442" 12 "laying"
"1443" 12 "laying"
"1444" 12 "laying"
"1445" 12 "laying"
"1446" 12 "laying"
"1447" 12 "laying"
"1448" 12 "laying"
"1449" 12 "laying"
"1450" 12 "laying"
"1451" 12 "laying"
"1452" 12 "laying"
"1453" 12 "walking"
"1454" 12 "walking"
"1455" 12 "walking"
"1456" 12 "walking"
"1457" 12 "walking"
"1458" 12 "walking"
"1459" 12 "walking"
"1460" 12 "walking"
"1461" 12 "walking"
"1462" 12 "walking"
"1463" 12 "walking"
"1464" 12 "walking"
"1465" 12 "walking"
"1466" 12 "walking"
"1467" 12 "walking"
"1468" 12 "walking"
"1469" 12 "walking"
"1470" 12 "walking"
"1471" 12 "walking"
"1472" 12 "walking"
"1473" 12 "walking"
"1474" 12 "walking"
"1475" 12 "walking"
"1476" 12 "walkingDownstairs"
"1477" 12 "walkingDownstairs"
"1478" 12 "walkingDownstairs"
"1479" 12 "walkingDownstairs"
"1480" 12 "walkingDownstairs"
"1481" 12 "walkingDownstairs"
"1482" 12 "walkingDownstairs"
"1483" 12 "walkingDownstairs"
"1484" 12 "walkingDownstairs"
"1485" 12 "walkingDownstairs"
"1486" 12 "walkingDownstairs"
"1487" 12 "walkingDownstairs"
"1488" 12 "walkingDownstairs"
"1489" 12 "walkingDownstairs"
"1490" 12 "walkingDownstairs"
"1491" 12 "walkingDownstairs"
"1492" 12 "walkingDownstairs"
"1493" 12 "walkingDownstairs"
"1494" 12 "walkingDownstairs"
"1495" 12 "walkingDownstairs"
"1496" 12 "walkingDownstairs"
"1497" 12 "walkingUpstairs"
"1498" 12 "walkingUpstairs"
"1499" 12 "walkingUpstairs"
"1500" 12 "walkingUpstairs"
"1501" 12 "walkingUpstairs"
"1502" 12 "walkingUpstairs"
"1503" 12 "walkingUpstairs"
"1504" 12 "walkingUpstairs"
"1505" 12 "walkingUpstairs"
"1506" 12 "walkingUpstairs"
"1507" 12 "walkingUpstairs"
"1508" 12 "walkingUpstairs"
"1509" 12 "walkingUpstairs"
"1510" 12 "walkingUpstairs"
"1511" 12 "walkingUpstairs"
"1512" 12 "walkingUpstairs"
"1513" 12 "walkingUpstairs"
"1514" 12 "walkingUpstairs"
"1515" 12 "walkingUpstairs"
"1516" 12 "walkingUpstairs"
"1517" 12 "walkingUpstairs"
"1518" 12 "walkingUpstairs"
"1519" 12 "walkingUpstairs"
"1520" 12 "walkingUpstairs"
"1521" 12 "walkingUpstairs"
"1522" 13 "standing"
"1523" 13 "standing"
"1524" 13 "standing"
"1525" 13 "standing"
"1526" 13 "standing"
"1527" 13 "standing"
"1528" 13 "standing"
"1529" 13 "standing"
"1530" 13 "standing"
"1531" 13 "standing"
"1532" 13 "standing"
"1533" 13 "standing"
"1534" 13 "standing"
"1535" 13 "standing"
"1536" 13 "standing"
"1537" 13 "standing"
"1538" 13 "standing"
"1539" 13 "standing"
"1540" 13 "standing"
"1541" 13 "standing"
"1542" 13 "standing"
"1543" 13 "standing"
"1544" 13 "standing"
"1545" 13 "standing"
"1546" 13 "standing"
"1547" 13 "standing"
"1548" 13 "standing"
"1549" 13 "sitting"
"1550" 13 "sitting"
"1551" 13 "sitting"
"1552" 13 "sitting"
"1553" 13 "sitting"
"1554" 13 "sitting"
"1555" 13 "sitting"
"1556" 13 "sitting"
"1557" 13 "sitting"
"1558" 13 "sitting"
"1559" 13 "sitting"
"1560" 13 "sitting"
"1561" 13 "sitting"
"1562" 13 "sitting"
"1563" 13 "sitting"
"1564" 13 "sitting"
"1565" 13 "sitting"
"1566" 13 "sitting"
"1567" 13 "sitting"
"1568" 13 "sitting"
"1569" 13 "sitting"
"1570" 13 "sitting"
"1571" 13 "sitting"
"1572" 13 "sitting"
"1573" 13 "laying"
"1574" 13 "laying"
"1575" 13 "laying"
"1576" 13 "laying"
"1577" 13 "laying"
"1578" 13 "laying"
"1579" 13 "laying"
"1580" 13 "laying"
"1581" 13 "laying"
"1582" 13 "laying"
"1583" 13 "laying"
"1584" 13 "laying"
"1585" 13 "laying"
"1586" 13 "laying"
"1587" 13 "laying"
"1588" 13 "laying"
"1589" 13 "laying"
"1590" 13 "laying"
"1591" 13 "laying"
"1592" 13 "laying"
"1593" 13 "laying"
"1594" 13 "laying"
"1595" 13 "laying"
"1596" 13 "laying"
"1597" 13 "laying"
"1598" 13 "laying"
"1599" 13 "laying"
"1600" 13 "laying"
"1601" 13 "laying"
"1602" 13 "laying"
"1603" 13 "laying"
"1604" 13 "laying"
"1605" 13 "laying"
"1606" 13 "walking"
"1607" 13 "walking"
"1608" 13 "walking"
"1609" 13 "walking"
"1610" 13 "walking"
"1611" 13 "walking"
"1612" 13 "walking"
"1613" 13 "walking"
"1614" 13 "walking"
"1615" 13 "walking"
"1616" 13 "walking"
"1617" 13 "walking"
"1618" 13 "walking"
"1619" 13 "walking"
"1620" 13 "walking"
"1621" 13 "walking"
"1622" 13 "walking"
"1623" 13 "walking"
"1624" 13 "walking"
"1625" 13 "walking"
"1626" 13 "walking"
"1627" 13 "walking"
"1628" 13 "walking"
"1629" 13 "walking"
"1630" 13 "walking"
"1631" 13 "walking"
"1632" 13 "walking"
"1633" 13 "walking"
"1634" 13 "walking"
"1635" 13 "walking"
"1636" 13 "walkingDownstairs"
"1637" 13 "walkingDownstairs"
"1638" 13 "walkingDownstairs"
"1639" 13 "walkingDownstairs"
"1640" 13 "walkingDownstairs"
"1641" 13 "walkingDownstairs"
"1642" 13 "walkingDownstairs"
"1643" 13 "walkingDownstairs"
"1644" 13 "walkingDownstairs"
"1645" 13 "walkingDownstairs"
"1646" 13 "walkingDownstairs"
"1647" 13 "walkingDownstairs"
"1648" 13 "walkingDownstairs"
"1649" 13 "walkingDownstairs"
"1650" 13 "walkingDownstairs"
"1651" 13 "walkingDownstairs"
"1652" 13 "walkingDownstairs"
"1653" 13 "walkingDownstairs"
"1654" 13 "walkingDownstairs"
"1655" 13 "walkingDownstairs"
"1656" 13 "walkingDownstairs"
"1657" 13 "walkingDownstairs"
"1658" 13 "walkingDownstairs"
"1659" 13 "walkingDownstairs"
"1660" 13 "walkingDownstairs"
"1661" 13 "walkingDownstairs"
"1662" 13 "walkingDownstairs"
"1663" 13 "walkingUpstairs"
"1664" 13 "walkingUpstairs"
"1665" 13 "walkingUpstairs"
"1666" 13 "walkingUpstairs"
"1667" 13 "walkingUpstairs"
"1668" 13 "walkingUpstairs"
"1669" 13 "walkingUpstairs"
"1670" 13 "walkingUpstairs"
"1671" 13 "walkingUpstairs"
"1672" 13 "walkingUpstairs"
"1673" 13 "walkingUpstairs"
"1674" 13 "walkingUpstairs"
"1675" 13 "walkingUpstairs"
"1676" 13 "walkingUpstairs"
"1677" 13 "walkingUpstairs"
"1678" 13 "walkingUpstairs"
"1679" 13 "walkingUpstairs"
"1680" 13 "walkingUpstairs"
"1681" 13 "walkingUpstairs"
"1682" 13 "walkingUpstairs"
"1683" 13 "walkingUpstairs"
"1684" 13 "walkingUpstairs"
"1685" 13 "walkingUpstairs"
"1686" 13 "walkingUpstairs"
"1687" 13 "walkingUpstairs"
"1688" 13 "walkingUpstairs"
"1689" 13 "walkingUpstairs"
"1690" 13 "walkingUpstairs"
"1691" 13 "walkingUpstairs"
"1692" 13 "walkingUpstairs"
"1693" 13 "walkingUpstairs"
"1694" 13 "standing"
"1695" 13 "standing"
"1696" 13 "standing"
"1697" 13 "standing"
"1698" 13 "standing"
"1699" 13 "standing"
"1700" 13 "standing"
"1701" 13 "standing"
"1702" 13 "standing"
"1703" 13 "standing"
"1704" 13 "standing"
"1705" 13 "standing"
"1706" 13 "standing"
"1707" 13 "standing"
"1708" 13 "standing"
"1709" 13 "standing"
"1710" 13 "standing"
"1711" 13 "standing"
"1712" 13 "standing"
"1713" 13 "standing"
"1714" 13 "standing"
"1715" 13 "standing"
"1716" 13 "standing"
"1717" 13 "standing"
"1718" 13 "standing"
"1719" 13 "standing"
"1720" 13 "standing"
"1721" 13 "standing"
"1722" 13 "standing"
"1723" 13 "standing"
"1724" 13 "sitting"
"1725" 13 "sitting"
"1726" 13 "sitting"
"1727" 13 "sitting"
"1728" 13 "sitting"
"1729" 13 "sitting"
"1730" 13 "sitting"
"1731" 13 "sitting"
"1732" 13 "sitting"
"1733" 13 "sitting"
"1734" 13 "sitting"
"1735" 13 "sitting"
"1736" 13 "sitting"
"1737" 13 "sitting"
"1738" 13 "sitting"
"1739" 13 "sitting"
"1740" 13 "sitting"
"1741" 13 "sitting"
"1742" 13 "sitting"
"1743" 13 "sitting"
"1744" 13 "sitting"
"1745" 13 "sitting"
"1746" 13 "sitting"
"1747" 13 "sitting"
"1748" 13 "sitting"
"1749" 13 "laying"
"1750" 13 "laying"
"1751" 13 "laying"
"1752" 13 "laying"
"1753" 13 "laying"
"1754" 13 "laying"
"1755" 13 "laying"
"1756" 13 "laying"
"1757" 13 "laying"
"1758" 13 "laying"
"1759" 13 "laying"
"1760" 13 "laying"
"1761" 13 "laying"
"1762" 13 "laying"
"1763" 13 "laying"
"1764" 13 "laying"
"1765" 13 "laying"
"1766" 13 "laying"
"1767" 13 "laying"
"1768" 13 "laying"
"1769" 13 "laying"
"1770" 13 "laying"
"1771" 13 "laying"
"1772" 13 "laying"
"1773" 13 "laying"
"1774" 13 "laying"
"1775" 13 "laying"
"1776" 13 "laying"
"1777" 13 "laying"
"1778" 13 "walking"
"1779" 13 "walking"
"1780" 13 "walking"
"1781" 13 "walking"
"1782" 13 "walking"
"1783" 13 "walking"
"1784" 13 "walking"
"1785" 13 "walking"
"1786" 13 "walking"
"1787" 13 "walking"
"1788" 13 "walking"
"1789" 13 "walking"
"1790" 13 "walking"
"1791" 13 "walking"
"1792" 13 "walking"
"1793" 13 "walking"
"1794" 13 "walking"
"1795" 13 "walking"
"1796" 13 "walking"
"1797" 13 "walking"
"1798" 13 "walking"
"1799" 13 "walking"
"1800" 13 "walking"
"1801" 13 "walking"
"1802" 13 "walking"
"1803" 13 "walking"
"1804" 13 "walking"
"1805" 13 "walkingDownstairs"
"1806" 13 "walkingDownstairs"
"1807" 13 "walkingDownstairs"
"1808" 13 "walkingDownstairs"
"1809" 13 "walkingDownstairs"
"1810" 13 "walkingDownstairs"
"1811" 13 "walkingDownstairs"
"1812" 13 "walkingDownstairs"
"1813" 13 "walkingDownstairs"
"1814" 13 "walkingDownstairs"
"1815" 13 "walkingDownstairs"
"1816" 13 "walkingDownstairs"
"1817" 13 "walkingDownstairs"
"1818" 13 "walkingDownstairs"
"1819" 13 "walkingDownstairs"
"1820" 13 "walkingDownstairs"
"1821" 13 "walkingDownstairs"
"1822" 13 "walkingDownstairs"
"1823" 13 "walkingDownstairs"
"1824" 13 "walkingDownstairs"
"1825" 13 "walkingUpstairs"
"1826" 13 "walkingUpstairs"
"1827" 13 "walkingUpstairs"
"1828" 13 "walkingUpstairs"
"1829" 13 "walkingUpstairs"
"1830" 13 "walkingUpstairs"
"1831" 13 "walkingUpstairs"
"1832" 13 "walkingUpstairs"
"1833" 13 "walkingUpstairs"
"1834" 13 "walkingUpstairs"
"1835" 13 "walkingUpstairs"
"1836" 13 "walkingUpstairs"
"1837" 13 "walkingUpstairs"
"1838" 13 "walkingUpstairs"
"1839" 13 "walkingUpstairs"
"1840" 13 "walkingUpstairs"
"1841" 13 "walkingUpstairs"
"1842" 13 "walkingUpstairs"
"1843" 13 "walkingUpstairs"
"1844" 13 "walkingUpstairs"
"1845" 13 "walkingUpstairs"
"1846" 13 "walkingUpstairs"
"1847" 13 "walkingUpstairs"
"1848" 13 "walkingUpstairs"
"1849" 18 "standing"
"1850" 18 "standing"
"1851" 18 "standing"
"1852" 18 "standing"
"1853" 18 "standing"
"1854" 18 "standing"
"1855" 18 "standing"
"1856" 18 "standing"
"1857" 18 "standing"
"1858" 18 "standing"
"1859" 18 "standing"
"1860" 18 "standing"
"1861" 18 "standing"
"1862" 18 "standing"
"1863" 18 "standing"
"1864" 18 "standing"
"1865" 18 "standing"
"1866" 18 "standing"
"1867" 18 "standing"
"1868" 18 "standing"
"1869" 18 "standing"
"1870" 18 "standing"
"1871" 18 "standing"
"1872" 18 "standing"
"1873" 18 "standing"
"1874" 18 "standing"
"1875" 18 "standing"
"1876" 18 "standing"
"1877" 18 "standing"
"1878" 18 "standing"
"1879" 18 "standing"
"1880" 18 "standing"
"1881" 18 "standing"
"1882" 18 "standing"
"1883" 18 "standing"
"1884" 18 "standing"
"1885" 18 "standing"
"1886" 18 "standing"
"1887" 18 "standing"
"1888" 18 "standing"
"1889" 18 "sitting"
"1890" 18 "sitting"
"1891" 18 "sitting"
"1892" 18 "sitting"
"1893" 18 "sitting"
"1894" 18 "sitting"
"1895" 18 "sitting"
"1896" 18 "sitting"
"1897" 18 "sitting"
"1898" 18 "sitting"
"1899" 18 "sitting"
"1900" 18 "sitting"
"1901" 18 "sitting"
"1902" 18 "sitting"
"1903" 18 "sitting"
"1904" 18 "sitting"
"1905" 18 "sitting"
"1906" 18 "sitting"
"1907" 18 "sitting"
"1908" 18 "sitting"
"1909" 18 "sitting"
"1910" 18 "sitting"
"1911" 18 "sitting"
"1912" 18 "sitting"
"1913" 18 "sitting"
"1914" 18 "sitting"
"1915" 18 "sitting"
"1916" 18 "sitting"
"1917" 18 "sitting"
"1918" 18 "sitting"
"1919" 18 "laying"
"1920" 18 "laying"
"1921" 18 "laying"
"1922" 18 "laying"
"1923" 18 "laying"
"1924" 18 "laying"
"1925" 18 "laying"
"1926" 18 "laying"
"1927" 18 "laying"
"1928" 18 "laying"
"1929" 18 "laying"
"1930" 18 "laying"
"1931" 18 "laying"
"1932" 18 "laying"
"1933" 18 "laying"
"1934" 18 "laying"
"1935" 18 "laying"
"1936" 18 "laying"
"1937" 18 "laying"
"1938" 18 "laying"
"1939" 18 "laying"
"1940" 18 "laying"
"1941" 18 "laying"
"1942" 18 "laying"
"1943" 18 "laying"
"1944" 18 "laying"
"1945" 18 "laying"
"1946" 18 "laying"
"1947" 18 "laying"
"1948" 18 "laying"
"1949" 18 "laying"
"1950" 18 "laying"
"1951" 18 "walking"
"1952" 18 "walking"
"1953" 18 "walking"
"1954" 18 "walking"
"1955" 18 "walking"
"1956" 18 "walking"
"1957" 18 "walking"
"1958" 18 "walking"
"1959" 18 "walking"
"1960" 18 "walking"
"1961" 18 "walking"
"1962" 18 "walking"
"1963" 18 "walking"
"1964" 18 "walking"
"1965" 18 "walking"
"1966" 18 "walking"
"1967" 18 "walking"
"1968" 18 "walking"
"1969" 18 "walking"
"1970" 18 "walking"
"1971" 18 "walking"
"1972" 18 "walking"
"1973" 18 "walking"
"1974" 18 "walking"
"1975" 18 "walking"
"1976" 18 "walking"
"1977" 18 "walking"
"1978" 18 "walking"
"1979" 18 "walking"
"1980" 18 "walkingDownstairs"
"1981" 18 "walkingDownstairs"
"1982" 18 "walkingDownstairs"
"1983" 18 "walkingDownstairs"
"1984" 18 "walkingDownstairs"
"1985" 18 "walkingDownstairs"
"1986" 18 "walkingDownstairs"
"1987" 18 "walkingDownstairs"
"1988" 18 "walkingDownstairs"
"1989" 18 "walkingDownstairs"
"1990" 18 "walkingUpstairs"
"1991" 18 "walkingUpstairs"
